Equipment ID,EquipmentName,UniqueName,BarcodeNumber,Category,Subcategory,SerialNumber,ModelNumber,Manufacturer,Location,Facility ResQ ID,Facility Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ9163,Soup Station EQ9163,Soup Warmer,EQ9163F275,Food Preparation Equipment,Hot Holding Units,81J011311186,CWi2A,APW,,F275,Tim Hortons #4188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ9274,Soup Station EQ9274,Soup Warmer,EQ9274F273,Food Preparation Equipment,Hot Holding Units,8.13942E+12,W-3Vi,APW,,F273,Tim Hortons #0683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ9303,Soup Station EQ9303,Soup Warmer,EQ9303F230,Food Preparation Equipment,Hot Holding Units,2 burnerSerial #: 0803100101207,NA,NA,NA,F230,Tim Hortons #1474,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ9358,Soup Station EQ9358,Soup Warmer,EQ9358F229,Food Preparation Equipment,Hot Holding Units,Cook & Warm,CW-3A,APW Wyott,,F229,Tim Hortons #2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ9500,Soup Station EQ9500,Soup Warmer,EQ9500F226,Food Preparation Equipment,Hot Holding Units,Classic Cook n' ServeSerial #: 803221002117,CW-3A,AWP Wyott,,F226,Tim Hortons #3144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ9915,Soup Station EQ9915,Soup Warmer,EQ9915F219,Food Preparation Equipment,Hot Holding Units,1ST YEAR - 1-888-279-74932ND+ YEAR - 1-800-733-2203 ,CW-3A,APW Wyott,,F219,Tim Hortons #4665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ9916,Soup Station EQ9916,Soup Warmer,EQ9916F219,Food Preparation Equipment,Hot Holding Units,1ST YEAR - 1-888-279-74932ND+ YEAR - 1-800-733-2203 ,CW-3A,APW Wyott,,F219,Tim Hortons #4665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ9949,Soup Station EQ9949,Soup Warmer,EQ9949F218,Food Preparation Equipment,Hot Holding Units,Classic Cook n' Serve,CW-3A,AWP Wyott,,F218,Tim Hortons #4970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ9960,Soup Station EQ9960,Soup Warmer,EQ9960F218,Food Preparation Equipment,Hot Holding Units,Classic Cook n' Serve,CW-3A,AWP Wyott,,F218,Tim Hortons #4970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ9998,Soup Station EQ9998,Soup Warmer,EQ9998F214,Food Preparation Equipment,Hot Holding Units,Classic cook and serveSerial #: 903411102014,CW-3A,APW Wyott,,F214,Tim Hortons #5556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ9999,Soup Station EQ9999,Soup Warmer,EQ9999F214,Food Preparation Equipment,Hot Holding Units,Classic Cook and ServeSerial #: 803411410024,CW-3A,APW Wyott,,F214,Tim Hortons #5556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ22136,Soup Stove,Soup Warmer,A0000000BD7,Food Preparation Equipment,Hot Holding Units,,,Garland,"Model: ed-15thsf
Serial: 0307ce0295",F703,Tim Hortons #1909,equipment/images/images_bVGxVxq.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21691,Soup Unit,Soup Warmer,A0000000C1H,Food Preparation Equipment,Hot Holding Units,,,Apw Wyott,"Model: cw-3a
Serial: 803411007003",F353,Tim Hortons 2400,equipment/images/images_BmPcOAh.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ18453,Soup Warmer,Soup Warmer,A00000003WF,Food Preparation Equipment,Hot Holding Units,NA,NA,APW Wyott,NA,F473,Tim Horton's #2425,/equipment/images/images_RMbR07W.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20138,Soup Warmer,Soup Warmer,A0000000776,Food Preparation Equipment,Hot Holding Units,,,Apw Wyott,NA,F549,Denny's - Vaughan,equipment/images/images_ABQ9mFo.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ18186,Soup Warmer,Soup Warmer,A00000004DS,Food Preparation Equipment,Hot Holding Units,NA,3516ULTD,Wells,NA,F457,Paramount - Burlington (Deactivated),/equipment/images/images_eDRjLvv.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ18187,Soup Warmer,Soup Warmer,A00000004DP,Food Preparation Equipment,Hot Holding Units,NA,3516ULTD,Wells,NA,F457,Paramount - Burlington (Deactivated),/equipment/images/images_0xA0yGF.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21086,Soup Warmer,Soup Warmer,A0000000AFL,Food Preparation Equipment,Hot Holding Units,,,Apw Wyott,NA,F575,Tim Horton #3120,equipment/images/images_AlCg3jL.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21087,Soup Warmer,Soup Warmer,A0000000AFM,Food Preparation Equipment,Hot Holding Units,,,Apw Wyott,NA,F575,Tim Horton #3120,equipment/images/images_FTAhRy3.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ19657,Soup Warmer,Soup Warmer,A00000006O1,Food Preparation Equipment,Hot Holding Units,NA,NA,Wells,NA,F436,Paramount - Bay Street,/equipment/images/images_e3JT5la.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21900,Soup Warmer,Soup Warmer,A0000000C5Y,Food Preparation Equipment,Hot Holding Units,,,APW Wyott,Classic,F689,KFC/Taco Bell - Morningside,equipment/images/images_7k7xCM7.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21902,Soup Warmer,Soup Warmer,A0000000C5Z,Food Preparation Equipment,Hot Holding Units,,,APW Wyott,Classic Left,F689,KFC/Taco Bell - Morningside,equipment/images/images_RMOz6lP.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17226,Soup Warmer,Soup Warmer,A00000003I6,Food Preparation Equipment,Hot Holding Units,Wiped,Wiped,Apw Wyott,NA,F420,Fresh Crawford,/equipment/images/images_CT5AKAf.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17419,Soup Warmer,Soup Warmer,A00000003NG,Food Preparation Equipment,Hot Holding Units,Wiped,Wiped,APW wyott,,F420,Fresh Crawford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17224,Soup Warmer,Soup Warmer,A00000003I4,Food Preparation Equipment,Hot Holding Units,Wiped,Wiped,Apw Wyott,NA,F420,Fresh Crawford,/equipment/images/images_Hoi2oAz.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17239,Soup Warmer,Soup Warmer,A00000003NH,Food Preparation Equipment,Hot Holding Units,NA,NA,Winco,NA,F420,Fresh Crawford,/equipment/images/images_0hDfQnw.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17241,Soup Warmer,Soup Warmer,A00000003NK,Food Preparation Equipment,Hot Holding Units,Wiped,Wiped,Apw Wyott,NA,F420,Fresh Crawford,/equipment/images/images_v87qKzh.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17222,Soup Warmer,Soup Warmer,A00000003I8,Food Preparation Equipment,Hot Holding Units,8.12942E+12,W3y1,Apw Wyott,NA,F420,Fresh Crawford,/equipment/images/images_slvizlc.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ18389,Soup Warmer,Soup Warmer,A000000029Z,Food Preparation Equipment,Hot Holding Units,NA,NA,APW Wyott,NA,F474,Tim Horton's #3156,/equipment/images/images_UrQ3uH5.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ22021,Soup Warmer,Soup Warmer,A0000000BR0,Food Preparation Equipment,Hot Holding Units,,,Apw Wyott,NA,F698,Tim Hortons # 3071,equipment/images/images_veJmNWL.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17327,Soup Warmer,Soup Warmer,A00000003E0,Food Preparation Equipment,Hot Holding Units,,,NA,NA,F424,Ravi Soups College St.,equipment/images/images_haTRTCX.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ16775,Soup Warmer,Soup Warmer,A00000003KT,Food Preparation Equipment,Hot Holding Units,524260122,2CK165BT,Bain Marie,Kitchen,F412,maizal quesadilla caf̩,/equipment/images/images_U0n6YCa.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ16499,Soup Warmer,Soup Warmer,A00000001TN,Food Preparation Equipment,Hot Holding Units,NA,NA,Apw Wyott,R,F400,Tim Hortons 0631,/equipment/images/images_uw4TCU7.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ16498,Soup Warmer,Soup Warmer,A00000001TM,Food Preparation Equipment,Hot Holding Units,NA,NA,Apw Wyott,NA,F400,Tim Hortons 0631,/equipment/images/images_5djP2D6.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20560,Soup Warmer,Soup Warmer,A00000007CT,Food Preparation Equipment,Hot Holding Units,NA,NA,Apw Wyott,NA,F562,Freshii - Richmond St.,/equipment/images/images_jJRQPLB.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20902,Soup warmer,Soup Warmer,A00000009LO,Food Preparation Equipment,Hot Holding Units,,,cayenne,,F643,Delmanor,equipment/images/3112018153534.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17359,Soup Warmer,Soup Warmer,A00000003ES,Food Preparation Equipment,Hot Holding Units,NA,NA,Apw Wyott,NA,F426,Ravi Soups Queen St. W 2,/equipment/images/images_aD6V0xV.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17356,Soup Warmer,Soup Warmer,A00000003EP,Food Preparation Equipment,Hot Holding Units,NA,NA,NA,NA,F426,Ravi Soups Queen St. W 2,/equipment/images/images_lj6sMEc.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17746,Soup Warmer,Soup Warmer,A000000044S,Food Preparation Equipment,Hot Holding Units,,,Apw Wyott,NA,F443,Tim Hortons #5795,equipment/images/images_2FH3JFm.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17747,Soup Warmer,Soup Warmer,A000000044U,Food Preparation Equipment,Hot Holding Units,,,Apw Wyott,NA,F443,Tim Hortons #5795,equipment/images/images_vMFUGPB.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17308,Soup Warmer,Soup Warmer,A00000003NW,Food Preparation Equipment,Hot Holding Units,NA,NA,Grande Chef,NA,F427,Hotspot Cafe,/equipment/images/images_IjFHWVJ.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ16647,Soup Warmer,Soup Warmer,A00000001GD,Food Preparation Equipment,Hot Holding Units,,,NA,NA,F391,Paramount Thornhill,equipment/images/images_iO12G2D.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17044,Soup Warmer,Soup Warmer,A000000028K,Food Preparation Equipment,Hot Holding Units,S1RTD031GA0042,SS10ULTD,Wells,NA,F411,Paramount Front Street,/equipment/images/images_Zym9tGH.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17045,Soup Warmer,Soup Warmer,A000000028N,Food Preparation Equipment,Hot Holding Units,s1RTU9516A9324,SS1OULTD,Wells,NA,F411,Paramount Front Street,/equipment/images/images_RHf4xxB.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ19235,Soup Warmer,Soup Warmer,A00000005F5,Food Preparation Equipment,Hot Holding Units,,,Grande Chef,NA,F506,"We Brew, Lavazza - King St. E",equipment/images/images_2HO4lme.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ18275,Soup Warmer,Soup Warmer,A00000004CX,Food Preparation Equipment,Hot Holding Units,NA,NA,Vollrath,Right,F460,Pantry,/equipment/images/images_uvgSyss.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ18274,Soup Warmer,Soup Warmer,A00000004CW,Food Preparation Equipment,Hot Holding Units,NA,NA,Vollrath,Left,F460,Pantry,/equipment/images/images_Vbs8883.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20074,Soup Warmer,Soup Warmer,A00000006XQ,Food Preparation Equipment,Hot Holding Units,8.03221E+11,CW-2A,Apw Wyott,NA,F547,Tim Horton's #2012,/equipment/images/images_dAFkwnD.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ19269,Soup Warmer,Soup Warmer,A000000058A,Food Preparation Equipment,Hot Holding Units,,,Grande Chef,NA,F504,"We Brew, Lavazza - Queens Quay",equipment/images/images_8aFn5jb.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20569,Soup Warmer,Soup Warmer,A000000078F,Food Preparation Equipment,Hot Holding Units,8.02521E+11,W3V,APW Wyott,NA,F563,Freshii - Bay/Bloor,/equipment/images/images_0Rl6GsJ.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20567,Soup Warmer,Soup Warmer,A000000078J,Food Preparation Equipment,Hot Holding Units,NA,NA,NA,NA,F563,Freshii - Bay/Bloor,/equipment/images/images_rStWoYo.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20197,Soup Warmer,Soup Warmer,A0000000765,Food Preparation Equipment,Hot Holding Units,NA,NA,Nella,NA,F553,Hogtown Smoke - Colborne,/equipment/images/images_11D0EpH.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ16744,Soup Warmer,Soup Warmer,A00000001Y1,Food Preparation Equipment,Hot Holding Units,NA,Classic Cook & Serve,Apw Wyott,NA,F405,Tim Hortons 1648,/equipment/images/images_3ibjaG2.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20978,Soup Warmer,Soup Warmer,AXXXXXXXXX,Food Preparation Equipment,Hot Holding Units,8.03412E+12,TW-3A,Standex,,F405,Tim Hortons 1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20105,Soup Warmer,Soup Warmer,A00000007I7,Food Preparation Equipment,Hot Holding Units,8.13942E+12,W-3VI,Apw Wyott,NA,F546,Dennys - Delta Park Brampton,/equipment/images/images_INHu2vT.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ18230,Soup Warmer,Soup Warmer,A000000041X,Food Preparation Equipment,Hot Holding Units,,,Wells,NA,F456,Paramount - Heartland,equipment/images/images_qkBQLQ8.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ18231,Soup Warmer,Soup Warmer,A000000041Y,Food Preparation Equipment,Hot Holding Units,,,Wells,NA,F456,Paramount - Heartland,equipment/images/images_OOURvZ9.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20589,Soup Warmer,Soup Warmer,A00000007C7,Food Preparation Equipment,Hot Holding Units,8.13942E+12,W-3VI,APW Wyott,NA,F561,Freshii - College St.,/equipment/images/images_VCdm8qB.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20590,Soup Warmer,Soup Warmer,A00000007C6,Food Preparation Equipment,Hot Holding Units,NA,W-3VI,APW Wyott,NA,F561,Freshii - College St.,/equipment/images/images_NkTT3ol.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20588,Soup Warmer,Soup Warmer,A00000007C5,Food Preparation Equipment,Hot Holding Units,NA,NA,APW Wyott,NA,F561,Freshii - College St.,/equipment/images/images_TS2a6pV.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20063,Soup Warmer,Soup Warmer,A00000004JE,Food Preparation Equipment,Hot Holding Units,,,Cayenne,NA,F478,Milestones (Dixon),equipment/images/images_CzsbEeE.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ19355,Soup Warmer,Soup Warmer,A000000055R,Food Preparation Equipment,Hot Holding Units,,,Wells,NA,F509,Paramount - Humber,equipment/images/images_4Txo0HB.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ19704,Soup Warmer,Soup Warmer,A00000005HP,Food Preparation Equipment,Hot Holding Units,NA,NA,Apw Wyott,NA,F522,Tim Hortons #8398,/equipment/images/images_R0J2LdM.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20702,Soup Warmer,Soup Warmer,A000000077L,Food Preparation Equipment,Hot Holding Units,,,Vollrath,NA,F564,Swiss Chalet/Harvey's,equipment/images/images_Dt2WBFG.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20690,Soup warmer,Soup Warmer,A00000007GQ,Food Preparation Equipment,Hot Holding Units,,,Vollrath,N/A,F564,Swiss Chalet/Harvey's,equipment/images/332018145035.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20684,Soup warmer,Soup Warmer,A00000007H5,Food Preparation Equipment,Hot Holding Units,,,Vollrath,N/A,F564,Swiss Chalet/Harvey's,equipment/images/332018144639.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20934,Soup Warmer,Soup Warmer,A00000009VG,Food Preparation Equipment,Hot Holding Units,,,Hatco,"Hwbi2ma
4723471412",F645,Delmanor Prince Edward,equipment/images/images_hQbk2Gw.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20944,Soup warmer,Soup Warmer,A0000000A7G,Food Preparation Equipment,Hot Holding Units,,,,na,F645,Delmanor Prince Edward,equipment/images/3132018151752.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ16541,Soup Warmer,Soup Warmer,A00000002J9,Food Preparation Equipment,Hot Holding Units,8.03412E+11,CW-3A,Apw Wyott,NA,F401,Tim Hortons #0979,/equipment/images/images_NEmlBZV.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21281,Soup Warmer,Soup Warmer,A0000000A2E,Food Preparation Equipment,Hot Holding Units,,,Apw Wyott,"Model: W 3Vi
Serial: 813941706318",F656,Symposium Cafe - North York,equipment/images/images_Wz7bjr9.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21494,Soup Warmer,Soup Warmer,A0000000C8J,Food Preparation Equipment,Hot Holding Units,,,Apw Wyott,NA,F655,Tim Horton's #4371,equipment/images/images_m2O3Gi1.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21495,Soup Warmer,Soup Warmer,A0000000C8L,Food Preparation Equipment,Hot Holding Units,,,Apw Wyott,NA,F655,Tim Horton's #4371,equipment/images/images_kIJ14M0.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21386,Soup Warmer,Soup Warmer,A0000000BQG,Food Preparation Equipment,Hot Holding Units,,,Not Available,Na,F658,Daniel et Daniel,equipment/images/images_LHfzMFE.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21445,Soup Warmer,Soup Warmer,A0000000C23,Food Preparation Equipment,Hot Holding Units,,,Apw Wyott,"Model: W 3Vi
Serial: 813941704568",F660,Symposium - Waterdown,equipment/images/images_j7BYKVm.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21407,Soup Warmer,Soup Warmer,A0000000BE8,Food Preparation Equipment,Hot Holding Units,,,Apw Wyott,"Model: W 3Vi
Serial: 813941706325",F659,Symposium  Cafe - Milton,equipment/images/images_tXW0bE7.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ22517,Soup Warmer,Soup Warmer,A0000000BTI,Food Preparation Equipment,Hot Holding Units,,,APW Wyott,Na,F712,Tim Hortons - 5837,equipment/images/images_9O2XmeK.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ22516,Soup Warmer,Soup Warmer,A0000000BTH,Food Preparation Equipment,Hot Holding Units,,,APW Wyott,Na,F712,Tim Hortons - 5837,equipment/images/images_arghhuT.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21877,Soup Warmer,Soup Warmer,A0000000AZL,Food Preparation Equipment,Hot Holding Units,,,APW Wyott,NA,F686,KFC/Taco Bell -Pickering # 7,equipment/images/images_53gmyEW.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ22556,Soup Warmer,Soup Warmer,A0000000BB8,Food Preparation Equipment,Hot Holding Units,,,APW Wyott,NA,F666,Tim Hortons #6478,equipment/images/images_sb2A67N.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ22558,Soup Warmer,Soup Warmer,A0000000BB7,Food Preparation Equipment,Hot Holding Units,,,APW Wyott,Na,F666,Tim Hortons #6478,equipment/images/images_EdpRD7W.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ22138,Soup Warmer,Soup Warmer,A0000000BJY,Food Preparation Equipment,Hot Holding Units,,,APW Wyott,NA,F707,Tim Hortons - 2121,equipment/images/images_82Ayx3M.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ22267,Soup Warmer,Soup Warmer,A0000000AXW,Food Preparation Equipment,Hot Holding Units,,,APW Wyott,Na,F713,Tim Hortons - 8480,equipment/images/images_s1I8hxX.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21779,Soup Warmer,Soup Warmer,A0000000C3R,Food Preparation Equipment,Hot Holding Units,,,Apw Wyott,NA,F685,Ruth's Chris - Dixon Rd,equipment/images/images_4JA67Xd.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ22717,Soup Warmer,Soup Warmer,A0000000EGO,Food Preparation Equipment,Hot Holding Units,,,APW Wyott,NA,F717,Tim Hortons # 2504,equipment/images/images_Yk2STzO.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ22137,Soup Warmer (L),Soup Warmer,A0000000BJZ,Food Preparation Equipment,Hot Holding Units,,,APW Wyott,NA,F707,Tim Hortons - 2121,equipment/images/images_kB9kIMD.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ11706,Soup Warmer EQ11706,Soup Warmer,EQ11706F313,Food Preparation Equipment,Hot Holding Units,E209/002473021119,7411,Vollrath,n/a,F313,Oretta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ12086,Soup Warmer EQ12086,Soup Warmer,F270EQ12086,Food Preparation Equipment,Hot Holding Units,Left,NA,APW,NA,F270,Tim Hortons #4202,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ12087,Soup Warmer EQ12087,Soup Warmer,F270EQ12087,Food Preparation Equipment,Hot Holding Units,Right,NA,APW,NA,F270,Tim Hortons #4202,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ12279,Soup Warmer EQ12279,Soup Warmer,F305EQ12279,Food Preparation Equipment,Hot Holding Units,8.03412E+11,CW-3A,APW,Right,F305,Tim Hortons #2784,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ12280,Soup Warmer EQ12280,Soup Warmer,F305EQ12280,Food Preparation Equipment,Hot Holding Units,8.03412E+11,CW-3A,APW,Left,F305,Tim Hortons #2784,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ12937,Soup Warmer EQ12937,Soup Warmer,F304EQ12937,Food Preparation Equipment,Hot Holding Units,8.02521E+12,W-3Vi,APW,Right,F304,Tim Hortons #628,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ12938,Soup Warmer EQ12938,Soup Warmer,F304EQ12938,Food Preparation Equipment,Hot Holding Units,8.13942E+12,W-3Vi,APW,Left,F304,Tim Hortons #628,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ12988,Soup Warmer EQ12988,Soup Warmer,F322EQ12988,Food Preparation Equipment,Hot Holding Units,Next to Iced Capp Machine,NA,APW,NA,F322,Tim Hortons #1989,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21310,Soup warmer table,Soup Warmer,A0000000924,Food Preparation Equipment,Hot Holding Units,,,,,F654,Ten23 Karaoke,equipment/images/412018151433.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ12056,Soup Well EQ12056,Soup Warmer,F258EQ12056,Food Preparation Equipment,Hot Holding Units,NA,NA,APW,Farthest left,F258,Tim Hortons #2983,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ16475,Soup Wells,Soup Warmer,A00000002J2,Food Preparation Equipment,Hot Holding Units,CAD17477,MOD100T0,Wells,NA,F399,Ravi Soups Queen St W,/equipment.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21113,Steam table,Soup Warmer,A00000009AJ,Food Preparation Equipment,Hot Holding Units,,,APW Wyott,"Model 3wc1
Serial 802411201030",F576,Tim Hortons #4768,equipment/images/326201814455.jpg,equipment/images/326201814455_HeUO5DC.jpg,equipment/images/326201814455_4Icz9tg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21050,Steam table,Soup Warmer,A00000009ME,Food Preparation Equipment,Hot Holding Units,,,APW Wyott,,F356,Tim Hortons #7654,equipment/images/3252018133525.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21209,Steam table,Soup Warmer,A00000008S8,Food Preparation Equipment,Hot Holding Units,,,APW Wyott,,F577,Tim Hortons #4098,equipment/images/3262018155051.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ22186,Steam table,Soup Warmer,A0000000B0Z,Food Preparation Equipment,Hot Holding Units,,,APW Wyott,,F700,Tim Hortons # 6084,equipment/images/429201812517.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ22185,Steam table,Soup Warmer,A0000000B0W,Food Preparation Equipment,Hot Holding Units,,,APW Wyott,,F700,Tim Hortons # 6084,equipment/images/429201812444.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ21148,Steam table,Soup Warmer,A00000009A3,Food Preparation Equipment,Hot Holding Units,,,APW Wyott,,F574,Tim Hortons #2068,equipment/images/3262018145323.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ22627,Steam table,Soup Warmer,A0000000C7S,Food Preparation Equipment,Hot Holding Units,,,APW Wyott,,F715,Tim Hortons - 5840,equipment/images/43020181371.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ22625,Steam table,Soup Warmer,A0000000C7U,Food Preparation Equipment,Hot Holding Units,,,APW Wyott,,F715,Tim Hortons - 5840,equipment/images/430201813536.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ22802,Steam table,Soup Warmer,A0000000ED0,Food Preparation Equipment,Hot Holding Units,,,APW Wyott,,F719,Tim Hortons - 1931,equipment/images/512018153059.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ22796,Steam table,Soup Warmer,A0000000ECO,Food Preparation Equipment,Hot Holding Units,,,APW Wyott,,F719,Tim Hortons - 1931,equipment/images/51201815274.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20613,Steam Tray,Soup Warmer,A00000006US,Food Preparation Equipment,Hot Holding Units,,,NA,NA,F511,Kanga - Duncan St.,equipment/images/images_gRSQmzd.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ20143,Warming Table,Soup Warmer,A0000000796,Food Preparation Equipment,Hot Holding Units,B1TTD1017A0159,GS29ULTD,Wells,NA,F549,Denny's - Vaughan,/equipment/images/images_2GMfoiB.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQ17041,Wells Warmer,Soup Warmer,A000000028G,Food Preparation Equipment,Hot Holding Units,810t191589005,HT299,Wells,NA,F411,Paramount Front Street,/equipment/images/images_V5tQdpB.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
